1136597,Mumbai,2018-05-06,2018,37,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Runs,13,NA,HH Pandya,A Deshmukh,HDPK Dharmasena
1136596,Hyderabad,2018-05-05,2018,36,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,Wickets,7,NA,Rashid Khan,BNJ Oxenford,CK Nandan
1136595,Pune,2018-05-05,2018,35,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,6,NA,RA Jadeja,Nitin Menon,YC Barde
1136594,Indore,2018-05-04,2018,34,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,SA Yadav,AY Dandekar,S Ravi
1136593,Kolkata,2018-05-03,2018,33,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,6,NA,SP Narine,A Deshmukh,HDPK Dharmasena
1136592,Delhi,2018-05-02,2018,32,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,Runs,4,D/L,RR Pant,CK Nandan,VK Sharma
1136591,Bengaluru,2018-05-01,2018,31,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Runs,14,NA,TG Southee,M Erasmus,Nitin Menon
1136590,Pune,2018-04-30,2018,30,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Runs,13,NA,SR Watson,AY Dandekar,C Shamshuddin
1136588,Jaipur,2018-04-29,2018,28,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,11,NA,KS Williamson,BNJ Oxenford,A Nand Kishore
1136589,Bengaluru,2018-04-29,2018,29,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,6,NA,CA Lynn,AK Chaudhary,NJ Llong
1136587,Pune,2018-04-28,2018,27,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,8,NA,RG Sharma,CB Gaffaney,Nitin Menon
1136586,Delhi,2018-04-27,2018,26,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Runs,55,NA,SS Iyer,C Shamshuddin,S Ravi
1136585,Hyderabad,2018-04-26,2018,25,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,Runs,13,NA,AS Rajpoot,CK Nandan,YC Barde
1136584,Bengaluru,2018-04-25,2018,24,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,5,NA,MS Dhoni,NJ Llong,VK Sharma
1136583,Mumbai,2018-04-24,2018,23,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,Runs,31,NA,Rashid Khan,C Shamshuddin,S Ravi
1136582,Delhi,2018-04-23,2018,22,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,Runs,4,NA,AS Rajpoot,A Nand Kishore,CK Nandan
1136581,Jaipur,2018-04-22,2018,21,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,Wickets,3,NA,JC Archer,KN Ananthapadmanabhan,RJ Tucker
1136580,Hyderabad,2018-04-22,2018,20,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Chennai Super Kings,Runs,4,NA,AT Rayudu,AK Chaudhary,VA Kulkarni
1136579,Bengaluru,2018-04-21,2018,19,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,6,NA,AB de Villiers,CB Gaffaney,CK Nandan
1136578,Kolkata,2018-04-21,2018,18,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings,Wickets,9,D/L,KL Rahul,A Deshmukh,C Shamshuddin
1136577,Pune,2018-04-20,2018,17,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,Runs,64,NA,SR Watson,KN Ananthapadmanabhan,Nitin Menon
1136576,Chandigarh,2018-04-19,2018,16,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Punjab Kings,Runs,15,NA,CH Gayle,AK Chaudhary,NJ Llong
1136575,Jaipur,2018-04-18,2018,15,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,7,NA,N Rana,A Deshmukh,S Ravi
1136574,Mumbai,2018-04-17,2018,14,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,Runs,46,NA,RG Sharma,Nitin Menon,RJ Tucker
1136573,Kolkata,2018-04-16,2018,13,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,Runs,71,NA,N Rana,AK Chaudhary,A Nand Kishore
1136572,Chandigarh,2018-04-15,2018,12,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings,Runs,4,NA,CH Gayle,CK Nandan,VA Kulkarni
1136571,Bengaluru,2018-04-15,2018,11,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,Runs,19,NA,SV Samson,C Shamshuddin,S Ravi
1136570,Kolkata,2018-04-14,2018,10,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,5,NA,B Stanlake,AK Chaudhary,A Nand Kishore
1136569,Mumbai,2018-04-14,2018,9,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,Wickets,7,NA,JJ Roy,KN Ananthapadmanabhan,Nitin Menon
1136568,Bengaluru,2018-04-13,2018,8,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,4,NA,UT Yadav,A Deshmukh,S Ravi
1136567,Hyderabad,2018-04-12,2018,7,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,1,NA,Rashid Khan,CK Nandan,NJ Llong
1136566,Jaipur,2018-04-11,2018,6,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Runs,10,D/L,SV Samson,KN Ananthapadmanabhan,Nitin Menon
1136565,Chennai,2018-04-10,2018,5,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,5,NA,SW Billings,AK Chaudhary,CB Gaffaney
1136564,Hyderabad,2018-04-09,2018,4,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,9,NA,S Dhawan,NJ Llong,VA Kulkarni
1136562,Chandigarh,2018-04-08,2018,2,Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,Wickets,6,NA,KL Rahul,KN Ananthapadmanabhan,RJ Tucker
1136563,Kolkata,2018-04-08,2018,3,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,4,NA,SP Narine,A Deshmukh,C Shamshuddin
1136561,Mumbai,2018-04-07,2018,1,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,Wickets,1,NA,DJ Bravo,CB Gaffaney,A Nand Kishore
1082650,Hyderabad,2017-05-21,2017,Final,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,Mumbai Indians,Runs,1,NA,KH Pandya,NJ Llong,S Ravi
1082649,Bangalore,2017-05-19,2017,Qualifier 2,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,KV Sharma,NJ Llong,Nitin Menon
1082648,Bangalore,2017-05-17,2017,Eliminator,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,7,D/L,NM Coulter-Nile,AK Chaudhary,Nitin Menon
1082647,Mumbai,2017-05-16,2017,Qualifier 1,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,Runs,20,NA,Washington Sundar,S Ravi,C Shamshuddin
1082646,Delhi,2017-05-14,2017,56,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Runs,10,NA,HV Patel,CK Nandan,C Shamshuddin
1082645,Pune,2017-05-14,2017,55,Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,field,Rising Pune Supergiant,Wickets,9,NA,JD Unadkat,AY Dandekar,A Deshmukh
1082644,Kolkata,2017-05-13,2017,54,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,Runs,9,NA,AT Rayudu,A Nand Kishore,S Ravi
1082643,Kanpur,2017-05-13,2017,53,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,8,NA,Mohammed Siraj,AK Chaudhary,Nitin Menon
1082642,Delhi,2017-05-12,2017,52,Delhi Capitals,Rising Pune Supergiant,Delhi Capitals,bat,Delhi Capitals,Runs,7,NA,KK Nair,KN Ananthapadmanabhan,CK Nandan
1082641,Mumbai,2017-05-11,2017,51,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,Runs,7,NA,WP Saha,A Deshmukh,A Nand Kishore
1082640,Kanpur,2017-05-10,2017,50,Gujarat Lions,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,Wickets,2,NA,SS Iyer,YC Barde,AK Chaudhary
1082639,Chandigarh,2017-05-09,2017,49,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Runs,14,NA,MM Sharma,A Nand Kishore,S Ravi
1082638,Hyderabad,2017-05-08,2017,48,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,Wickets,7,NA,S Dhawan,KN Ananthapadmanabhan,M Erasmus
1082636,Bangalore,2017-05-07,2017,46,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,6,NA,SP Narine,AY Dandekar,C Shamshuddin
1082637,Chandigarh,2017-05-07,2017,47,Punjab Kings,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,6,NA,DR Smith,A Nand Kishore,VK Sharma
1082635,Delhi,2017-05-06,2017,45,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,Runs,146,NA,LMP Simmons,Nitin Menon,CK Nandan
1082634,Hyderabad,2017-05-06,2017,44,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,Rising Pune Supergiant,Runs,12,NA,JD Unadkat,KN Ananthapadmanabhan,AK Chaudhary
1082633,Bangalore,2017-05-05,2017,43,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,Runs,19,NA,Sandeep Sharma,CB Gaffaney,C Shamshuddin
1082632,Delhi,2017-05-04,2017,42,Delhi Capitals,Gujarat Lions,Delhi Capitals,field,Delhi Capitals,Wickets,7,NA,RR Pant,M Erasmus,Nitin Menon
1082631,Kolkata,2017-05-03,2017,41,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,Rising Pune Supergiant,Wickets,4,NA,RA Tripathi,KN Ananthapadmanabhan,A Nand Kishore
1082630,Delhi,2017-05-02,2017,40,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,Wickets,6,NA,Mohammed Shami,YC Barde,Nitin Menon
1082629,Pune,2017-05-01,2017,39,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,Rising Pune Supergiant,Wickets,5,NA,BA Stokes,M Erasmus,C Shamshuddin
1082628,Mumbai,2017-05-01,2017,38,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Mumbai Indians,Wickets,5,NA,RG Sharma,AK Chaudhary,CB Gaffaney
1082627,Hyderabad,2017-04-30,2017,37,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,Runs,48,NA,DA Warner,AY Dandekar,S Ravi
1082626,Chandigarh,2017-04-30,2017,36,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,Wickets,10,NA,Sandeep Sharma,YC Barde,CK Nandan
1082625,Rajkot,2017-04-29,2017,35,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,Mumbai Indians,SuperOver,NA,NA,KH Pandya,AK Chaudhary,CB Gaffaney
1082624,Pune,2017-04-29,2017,34,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiant,Runs,61,NA,LH Ferguson,KN Ananthapadmanabhan,M Erasmus
1082622,Kolkata,2017-04-28,2017,32,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,7,NA,G Gambhir,NJ Llong,S Ravi
1082623,Chandigarh,2017-04-28,2017,33,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,Runs,26,NA,Rashid Khan,Nitin Menon,CK Nandan
1082621,Bangalore,2017-04-27,2017,31,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,7,NA,AJ Tye,AK Chaudhary,C Shamshuddin
1082620,Pune,2017-04-26,2017,30,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,7,NA,RV Uthappa,AY Dandekar,NJ Llong
1082618,Mumbai,2017-04-24,2017,28,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,Runs,3,NA,BA Stokes,A Nand Kishore,S Ravi
1082617,Kolkata,2017-04-23,2017,27,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,Runs,82,NA,NM Coulter-Nile,CB Gaffaney,CK Nandan
1082616,Rajkot,2017-04-23,2017,26,Gujarat Lions,Punjab Kings,Gujarat Lions,field,Punjab Kings,Runs,26,NA,HM Amla,AK Chaudhary,M Erasmus
1082615,Pune,2017-04-22,2017,24,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiant,Wickets,6,NA,MS Dhoni,AY Dandekar,A Deshmukh
1082614,Mumbai,2017-04-22,2017,25,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Runs,14,NA,MJ McClenaghan,A Nand Kishore,S Ravi
1082613,Kolkata,2017-04-21,2017,23,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,4,NA,SK Raina,CB Gaffaney,Nitin Menon
1082612,Indore,2017-04-20,2017,22,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,8,NA,JC Buttler,M Erasmus,C Shamshuddin
1082611,Hyderabad,2017-04-19,2017,21,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,15,NA,KS Williamson,CB Gaffaney,NJ Llong
1082610,Rajkot,2017-04-18,2017,20,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,Runs,21,NA,CH Gayle,S Ravi,VK Sharma
1082608,Delhi,2017-04-17,2017,18,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,Wickets,4,NA,NM Coulter-Nile,Nitin Menon,CK Nandan
1082609,Hyderabad,2017-04-17,2017,19,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,Runs,5,NA,B Kumar,AY Dandekar,A Deshmukh
1082607,Bangalore,2017-04-16,2017,17,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,Rising Pune Supergiant,Runs,27,NA,BA Stokes,KN Ananthapadmanabhan,C Shamshuddin
1082606,Mumbai,2017-04-16,2017,16,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,N Rana,A Nand Kishore,S Ravi
1082605,Delhi,2017-04-15,2017,15,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Delhi Capitals,Runs,51,NA,CJ Anderson,YC Barde,Nitin Menon
1082604,Kolkata,2017-04-15,2017,14,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Runs,17,NA,RV Uthappa,AY Dandekar,NJ Llong
1082603,Rajkot,2017-04-14,2017,13,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,Gujarat Lions,Wickets,7,NA,AJ Tye,A Nand Kishore,S Ravi
1082602,Bangalore,2017-04-14,2017,12,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,4,NA,KA Pollard,KN Ananthapadmanabhan,AK Chaudhary
1082601,Kolkata,2017-04-13,2017,11,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,8,NA,SP Narine,A Deshmukh,NJ Llong
1082600,Mumbai,2017-04-12,2017,10,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,Wickets,4,NA,JJ Bumrah,Nitin Menon,CK Nandan
1082599,Pune,2017-04-11,2017,9,Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiant,field,Delhi Capitals,Runs,97,NA,SV Samson,AY Dandekar,S Ravi
1082598,Indore,2017-04-10,2017,8,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Punjab Kings,Wickets,8,NA,AR Patel,AK Chaudhary,C Shamshuddin
1082597,Mumbai,2017-04-09,2017,7,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,Wickets,4,NA,N Rana,Nitin Menon,CK Nandan
1082596,Hyderabad,2017-04-09,2017,6,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,9,NA,Rashid Khan,A Deshmukh,NJ Llong
1082595,Bengaluru,2017-04-08,2017,5,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Runs,15,NA,KM Jadhav,S Ravi,VK Sharma
1082594,Indore,2017-04-08,2017,4,Punjab Kings,Rising Pune Supergiant,Punjab Kings,field,Punjab Kings,Wickets,6,NA,GJ Maxwell,AK Chaudhary,C Shamshuddin
1082593,Rajkot,2017-04-07,2017,3,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,10,NA,CA Lynn,Nitin Menon,CK Nandan
1082592,Pune,2017-04-06,2017,2,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiant,Wickets,7,NA,SPD Smith,A Nand Kishore,S Ravi
1082591,Hyderabad,2017-04-05,2017,1,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Runs,35,NA,Yuvraj Singh,AY Dandekar,NJ Llong
981019,Bangalore,2016-05-29,2016,Final,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,8,NA,BCJ Cutting,HDPK Dharmasena,BNJ Oxenford
981017,Delhi,2016-05-27,2016,Qualifier 2,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,4,NA,DA Warner,M Erasmus,CK Nandan
981015,Delhi,2016-05-25,2016,Elimination Final,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,Runs,22,NA,MC Henriques,M Erasmus,C Shamshuddin
981013,Bangalore,2016-05-24,2016,Qualifier 1,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,4,NA,AB de Villiers,AK Chaudhary,HDPK Dharmasena
981011,Raipur,2016-05-22,2016,56,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,6,NA,V Kohli,A Nand Kishore,BNJ Oxenford
981009,Kolkata,2016-05-22,2016,55,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Runs,22,NA,YK Pathan,KN Ananthapadmanabhan,M Erasmus
981007,Kanpur,2016-05-21,2016,54,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Gujarat Lions,Wickets,6,NA,SK Raina,AK Chaudhary,CK Nandan
981005,Visakhapatnam,2016-05-21,2016,53,Rising Pune Supergiants,Punjab Kings,Punjab Kings,bat,Rising Pune Supergiants,Wickets,4,NA,MS Dhoni,HDPK Dharmasena,Nitin Menon
981003,Raipur,2016-05-20,2016,52,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,Wickets,6,NA,KK Nair,A Nand Kishore,BNJ Oxenford
981001,Kanpur,2016-05-19,2016,51,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,Wickets,6,NA,DR Smith,AK Chaudhary,CK Nandan
980999,Bangalore,2016-05-18,2016,50,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,Runs,82,D/L,V Kohli,KN Ananthapadmanabhan,M Erasmus
980997,Visakhapatnam,2016-05-17,2016,49,Rising Pune Supergiants,Delhi Capitals,Rising Pune Supergiants,field,Rising Pune Supergiants,Runs,19,D/L,AB Dinda,Nitin Menon,C Shamshuddin
980995,Kolkata,2016-05-16,2016,48,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,9,NA,V Kohli,CB Gaffaney,A Nand Kishore
980991,Chandigarh,2016-05-15,2016,46,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,Wickets,7,NA,HM Amla,KN Ananthapadmanabhan,M Erasmus
980993,Visakhapatnam,2016-05-15,2016,47,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Runs,80,NA,KH Pandya,Nitin Menon,CK Nandan
980987,Bangalore,2016-05-14,2016,44,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Royal Challengers Bangalore,Runs,144,NA,AB de Villiers,AY Dandekar,VK Sharma
980989,Kolkata,2016-05-14,2016,45,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,bat,Kolkata Knight Riders,Wickets,8,D/L,YK Pathan,A Nand Kishore,BNJ Oxenford
980985,Visakhapatnam,2016-05-13,2016,43,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Punjab Kings,Wickets,7,NA,MP Stoinis,HDPK Dharmasena,CK Nandan
980983,Hyderabad,2016-05-12,2016,42,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,Wickets,7,NA,CH Morris,K Bharatan,M Erasmus
980981,Bangalore,2016-05-11,2016,41,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,KH Pandya,AY Dandekar,C Shamshuddin
980979,Visakhapatnam,2016-05-10,2016,40,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Runs,4,NA,A Zampa,CB Gaffaney,VK Sharma
980977,Chandigarh,2016-05-09,2016,39,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Royal Challengers Bangalore,Runs,1,NA,SR Watson,AK Chaudhary,HDPK Dharmasena
980975,Kolkata,2016-05-08,2016,38,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,5,NA,P Kumar,M Erasmus,RJ Tucker
980973,Visakhapatnam,2016-05-08,2016,37,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,Runs,85,NA,A Nehra,S Ravi,C Shamshuddin
980971,Chandigarh,2016-05-07,2016,36,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,Runs,9,NA,MP Stoinis,HDPK Dharmasena,CK Nandan
980969,Bangalore,2016-05-07,2016,35,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,Royal Challengers Bangalore,Wickets,7,NA,V Kohli,CB Gaffaney,BNJ Oxenford
980967,Hyderabad,2016-05-06,2016,34,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,5,NA,B Kumar,M Erasmus,S Ravi
980965,Delhi,2016-05-05,2016,33,Delhi Capitals,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,Wickets,7,NA,AM Rahane,C Shamshuddin,RJ Tucker
980963,Kolkata,2016-05-04,2016,32,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Kolkata Knight Riders,Runs,7,NA,AD Russell,AK Chaudhary,HDPK Dharmasena
980961,Rajkot,2016-05-03,2016,31,Gujarat Lions,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,Wickets,8,NA,RR Pant,CB Gaffaney,BNJ Oxenford
980959,Bangalore,2016-05-02,2016,30,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,5,NA,AD Russell,M Erasmus,S Ravi
980955,Rajkot,2016-05-01,2016,28,Gujarat Lions,Punjab Kings,Gujarat Lions,field,Punjab Kings,Runs,23,NA,AR Patel,BNJ Oxenford,VK Sharma
980957,Pune,2016-05-01,2016,29,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,Wickets,8,NA,RG Sharma,AY Dandekar,RJ Tucker
980951,Delhi,2016-04-30,2016,26,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Runs,27,NA,CR Brathwaite,KN Ananthapadmanabhan,M Erasmus
980953,Hyderabad,2016-04-30,2016,27,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Runs,15,NA,DA Warner,AK Chaudhary,HDPK Dharmasena
980949,Pune,2016-04-29,2016,25,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,Wickets,3,NA,DR Smith,CB Gaffaney,BNJ Oxenford
980947,Mumbai,2016-04-28,2016,24,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,Wickets,6,NA,RG Sharma,Nitin Menon,RJ Tucker
980945,Delhi,2016-04-27,2016,23,Delhi Capitals,Gujarat Lions,Delhi Capitals,field,Gujarat Lions,Runs,1,NA,CH Morris,M Erasmus,S Ravi
980943,Hyderabad,2016-04-26,2016,22,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,Runs,34,D/L,AB Dinda,AY Dandekar,CK Nandan
980941,Chandigarh,2016-04-25,2016,21,Punjab Kings,Mumbai Indians,Punjab Kings,field,Mumbai Indians,Runs,25,NA,PA Patel,Nitin Menon,RJ Tucker
980939,Pune,2016-04-24,2016,20,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,Wickets,2,NA,SA Yadav,CB Gaffaney,A Nand Kishore
980937,Rajkot,2016-04-24,2016,19,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Gujarat Lions,Wickets,6,NA,V Kohli,K Bharatan,BNJ Oxenford
980935,Hyderabad,2016-04-23,2016,18,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,Wickets,5,NA,Mustafizur Rahman,AK Chaudhary,CK Nandan
